id,text,sentiment,Expert
112179:29,An Excellent Return Stay,POSITIVE,3
112179:29,A few years had past since my last visit to the Ritz-Carlton Phoenix and I was impressed on how fresh and revived the hotel was.,POSITIVE,3
112179:29,The Lobby has always been elegant but now it sparkled.,POSITIVE,3
112179:29,My room on the Club Level was brand new with a soothing updated look and excellent bedding.,POSITIVE,3
112179:29,Service at the Ritz-Carlton has always been excellent and this stay the staff were at their best.,POSITIVE,3
112179:29,They know I love the fabulous chocolate chip cookies they make--and the night before I left--they had a tray of them sent to my room with a fond farewell written out in chocolate.,POSITIVE,3
112179:29,The location of the hotel is very central--and I look forward to my next stay at the Ritz-Carlton Phoenix.,POSITIVE,3
87016:942,Exceeded our expectations,POSITIVE,3
87016:942,We honeymooned in Hawaii for two weeks the first being at the Hilton Hawaiin Village Resort.,NEUTRAL,3
87016:942,What a place.,POSITIVE,3
87016:942,We stayed in the Kalia Tower which is not one better towers but we were thrilled with everything it had to offer,POSITIVE,3
87016:942,First thing we noticed were the meticulously landscaped lawns and gardens.,POSITIVE,3
87016:942,Check-in was quick and very easy.,POSITIVE,3
87016:942,The rooms were gorgeous.,POSITIVE,3
87016:942,Everything you would expect from a Hilton and MORE,POSITIVE,3
87016:942,"We had done significant research on hotels in Oahu and I can say after seeing all the other locations we considered such as Sheraton Moana Surfrider, Marriot Waikiki and many others we were thrilled with our decision to stay at HHV.",POSITIVE,3
87016:942,"Plenty of pool area ,each tower has one and a Super pool in teh middle,, teh property sits ON the beach",POSITIVE,3
87016:942,A beautiful lagoon to take walks along.,POSITIVE,3
87016:942,There were 21 restaurant and 22 stores right on site.,POSITIVE,3
87016:942,Youd never have to leave if you so chose.,POSITIVE,3
87016:942,"Fine dining Restaurants like Benihanna, Golden Dragon ,chinese,, Sergios ,Italian,, as well as Regular eating places like pizzerias, delis, hot dog stands.",POSITIVE,3
87016:942,Shopping was a bit pricey compared to shops a half mile away but boy was the stuff nice,POSITIVE,3
87016:942,I would recommend the HHV only because I dont know how you could have a bad experience here.,POSITIVE,3
87016:942,Think Hilton quality and you will be pleasantly surprised,POSITIVE,3
87016:942,A couple of other places that were comparable but a little pricier.,NEUTRAL,3
87016:942,THe JW Marriot Gofl Resort in KoOlina.,NEUTRAL,3
87016:942,This place is away from the hustle and bustle of Honolulu.,POSITIVE,3
87016:942,When we go back we will probably stay there to get some variety.,POSITIVE,3
87016:942,We played the KoOlina golf course and it is well worth it,POSITIVE,3
87016:942,We also had the pleasure of going to a hotel called Ala Moana Hotel.,POSITIVE,3
87016:942,Not on a beach but very elegant lobby.,POSITIVE,3
87016:942,No comment on the rooms as we did not see them.,POSITIVE,3
87016:942,If you go to Oahu whereever you stay you HAVE to eat at Aarons in the Ala Moana hotel.,POSITIVE,1
87016:942,The food is great but the service is incredible,POSITIVE,3
81520:90,Not exactly a gem,NEGATIVE,3
81520:90,I stayed at the Union Square Hotel for 2 nights in October 2006.,NEUTRAL,3
81520:90,"My business trip coincided with a 40,000 person convention and a marathon, so the stay was during a peak weekend and I was lucky to find the room for under $200.",NEUTRAL,3
81520:90,"If I had to travel to San Francisco again, I would only stay at the Hotel Union Square if it were again the only place I could find.",NEGATIVE,3
81520:90,Heres why:The hotel is old.,NEGATIVE,3
81520:90,"Nothing wrong with that, however, little has been done to update the facilities to provide for modern conveniences, save for the free high speed wireless internet.",NEGATIVE,3
81520:90,"The water pressure was low, the bed was average, the decor was spartan, and the bathroom was quite small.",NEGATIVE,3
81520:90,"A tiny desk was provided which contained a coffee maker, the ice bucket ,along with a few drinks that were for sale, and was also meant to be used as a work space.",NEGATIVE,3
81520:90,It was not really useful for anything due to its size and number of functions that it was supposed to perform.,NEGATIVE,3
81520:90,"Again, the bathroom was small and the toiletries provided were average at best.",NEUTRAL,3
81520:90,"For some reason, I had a bag which included a Harlequin romance novel and a womans razor included in my provided toiletries ,thanks for the free stuff, Union Square Hotel, but Im a guy,.",NEGATIVE,3
81520:90,"The location was VERY convenient, both to BART, the cable car lines, and the F streetcar.",POSITIVE,3
81520:90,Many attractions are also accessible just by walking.,POSITIVE,3
81520:90,"If I hadnt been staying during a peak weekend, I would say that was an outrageous rate, however, given the circumstances, Id say it was fair.",NEUTRAL,3
81520:90,"For any time of normal demand, Id say that anything less than $120 would probably be a good value.",NEUTRAL,3
77944:12,Wont stay here again,NEGATIVE,3
77944:12,"This was the third time I have stayed at this property, but this will be my last time.",NEGATIVE,3
77944:12,We have had problems each time.,NEGATIVE,3
77944:12,"The last time they gave us a room that had been made up to look clean, but actually had dirty sheets and a bathroom that had been used.",NEGATIVE,3
77944:12,This time the lights did not work and the remote control had to be replaced.,NEGATIVE,3
77944:12,We stayed with a park n fly rate.,NEUTRAL,3
77944:12,Even thought the rate was reasonable our car was so dirty we could barely see out the windshield.,NEGATIVE,3
77944:12,"They said it would be parked in a garage, but I am not sure that happened.",NEGATIVE,3
77944:12,In the past they washed the car before they returned it to you.,NEGATIVE,3
77944:12,Also after flying from Montreal we had to wait 20 minutes to be picked up and after returning to the hotel had a wait another 15 minutes to get the car back and we were the only ones there at the time.,NEGATIVE,3
77944:12,Oh yes my husband also loaded oour luggage.,NEGATIVE,3
77944:12,Half way through someone came over to help since he was looking for a tip.,NEGATIVE,3
77944:12,I have also stayed at the Sheraton LAX and it was better.,CONFLICT,3
77944:12,I will not be returning.,NEGATIVE,3
223408:67,"Crown Plaza is fine, but beware of parking prices",CONFLICT,1
223408:67,My wife and i stayed at the Astor Crowne Plaza in August 2007 for 2 nights.,NEUTRAL,3
223408:67,"The hotel is clean, the rooms were comfortable.",POSITIVE,3
223408:67,But make sure to ask for a high floor if you dont like the noise.,NEUTRAL,1
223408:67,This hotel is in the French Quarter not far from Bourbon Str and you can definitely hear the music and noise.,NEGATIVE,3
223408:67,"We heard music up until 3 or 4am both nights of our stay, but it really didnt keep us from sleeping.",NEGATIVE,3
223408:67,"We ate at Cafe Dumonde ,dont think im spelling it correctly, but ask anyone and theyll know what your talking about,, mostly for its historic aspects.",NEUTRAL,3
223408:67,They serve the well-known beignets.,NEUTRAL,3
223408:67,"Also, you must eat at Landrys.",NEUTRAL,1
223408:67,"Yes, i know its a chain restaurant that you can find in a lot of different states, but something about the one in the French Quarter just tastes better.",NEUTRAL,3
223408:67,"Also, there is no on-site hotel parking.",NEUTRAL,3
223408:67,You have to leave your car with the valet and the price to have it valetd is $27 per day plus tax and tips,NEGATIVE,3
223408:67,"Yes, this was a big surprise to us.",NEUTRAL,3
223408:67,We were told that other hotels in the French Quarter charge roughly the same price.,NEUTRAL,3
223408:67,We thought a better idea would have been to park at one of the all night parking lots in the French Quarter for $10 to save $$$$.,NEUTRAL,3
223408:67,"The difference is with the hotel, you have in/out privileges and its the same price, whereas, if you park you car at one of the lots, once you leave, you have to pay again to re-enter",NEUTRAL,3
99392:411,great place for tourists,POSITIVE,3
99392:411,"Thanks, tripadvisor, for making reviews available...I did lots of research on-line to get the best place for the best price for our hotel room in New York.",POSITIVE,3
99392:411,"We had 2 adults and 2 teens in our party, so value was important.",POSITIVE,3
99392:411,"Thanks to your reviews, I was able to eliminate some of my potential choices and to pick the Hotel Metro, where we got a family suite with 2 bedrooms- one for Mom Dad, and one for the teen-age girls.",NEUTRAL,3
99392:411,"It was roomy, clean, in a great location; they serve a great selection of breakfast items FREE; and the service we got from the staff at the desk was prompt and very friendly.",POSITIVE,3
99392:411,Also had a fabulous meal at the Metro Grill next door.,POSITIVE,3
99392:411,"If youre picking between this and something a little cheaper, this is WELL worth what we spent...well go back",POSITIVE,3
89147:130,"This was a terrific hotel in all respects--great location, fabulous service, and well appointed rooms ,we got upgraded to a suite which was lovely, very quiet and spacious,.",POSITIVE,3
89147:130,Everything from our arrival to departure went smoothly.,POSITIVE,3
89147:130,"I was surprised to see that the AAA rating on this hotel, along with many others in New Orleans, was only 3 stars.",POSITIVE,3
89147:130,I would have rated it higher and Im very picky about hotel accomodations.,POSITIVE,3
89147:130,I will definitely recommend this hotel to friends and stay again when I return to New Orleans.,POSITIVE,3
224214:87,Outstanding,POSITIVE,3
224214:87,Will probably never stay anywhere else in,POSITIVE,3
224214:87,"Any hotel can have problems, and we ran into a few, but the night manager Shieshedo gave new meaning to the word hospitality",POSITIVE,3
224214:87,"If Oprah knew about the Mr. Steam showers at the Bryant Park, it would undoubtedly make her Favorite things list.",NEUTRAL,3
224214:87,"Very trendy, but warm and inviting at the same time.",POSITIVE,3
224214:87,Beds extremely comfortable.,POSITIVE,3
224214:87,Great sound system for docking ipod.,POSITIVE,3
224214:87,"Marble bathrooms have deep soaking tubs,a shower that has a floor to celing glass door with 2 shower heads ,rain shower above, telephone shower mid-range, and a thermostat controlled steamer, allowing you to set time and temp",POSITIVE,3
224214:87,"You can turn on the steam, pipe music into the bathroom and take a cool shower, all the while feeling you are showering outdoors in the tropics.",POSITIVE,3
224214:87,"My son, another aquarian, referred to it as being steam cleaned.",POSITIVE,3
